,X,Bay,Date,Year,Tow,Towindex,Station,Temp,SAL,DO.mg.L,distswept,NumCaught,jday,cpT,avl,minl,maxl,sdl,area,cpue,efoff,rcpT,AvDepth,std_cpue,Pres,dayl
741,802,Shinnecock,2016-08-31,2016,NA,159,33,22.9,31.4,6.7,333.212367,0,244,0,NA,NA,NA,NA,333.212367,0,5.808780026,0,1.95072,0,0,13.1465272
742,803,Shinnecock,2016-08-31,2016,NA,160,34,23.1,31.36,7.07,372.2852242,0,244,0,NA,NA,NA,NA,372.2852242,0,5.919660292,0,1.95072,0,0,13.1465272
743,804,Shinnecock,2017-06-02,2017,NA,161,34,16.2,29.1,8.94,343.6536213,17,153,27.21040757,41.27706336,23,54,6.333771915,343.6536213,0.076201261,5.839634235,27,2.1336,76,1,14.8976192
744,805,Shinnecock,2017-06-02,2017,NA,162,29,17.4,28.2,9.3,373.3908379,1,153,1.760357288,39,39,39,NA,373.3908379,0.004703438,5.922625694,2,2.04216,5,1,14.8976192
745,806,Shinnecock,2017-06-02,2017,NA,163,28S,16,29.5,9.23,373.3941187,10,153,14.49945795,35.00009589,27,40,4.549332761,373.3941187,0.038096535,5.92263448,14,2.16408,38,1,14.8976192
746,807,Shinnecock,2017-06-02,2017,NA,164,25,17.5,27.9,9.71,403.8129181,11,153,19.57128467,36.98078869,27,43,5.381787469,403.8129181,0.047328351,6.000951697,20,2.01168,47,1,14.8976192
747,808,Shinnecock,2017-06-02,2017,NA,165,20,16.3,29,10.65,343.6571902,1,153,1.858356313,32,32,32,NA,343.6571902,0.005393019,5.83964462,2,2.10312,5,1,14.8976192
748,809,Shinnecock,2017-06-02,2017,NA,166,17,17,28.5,11.04,278.8652978,0,153,0,NA,NA,NA,NA,278.8652978,0,5.630728862,0,1.15824,0,0,14.8976192
749,810,Shinnecock,2017-06-02,2017,NA,167,15,16.9,28.8,11.36,278.8622924,0,153,0,NA,NA,NA,NA,278.8622924,0,5.630718084,0,1.524,0,0,14.8976192
750,811,Shinnecock,2017-06-02,2017,NA,168,16,17.3,28.6,10.21,511.1693774,0,153,0,NA,NA,NA,NA,511.1693774,0,6.236700998,0,2.34696,0,0,14.8976192
751,812,Shinnecock,2017-06-02,2017,NA,169,12,17.5,28.4,10.89,474.0446035,1,153,1.760357288,39,39,39,NA,474.0446035,0.003706607,6.161301418,2,2.40792,4,1,14.8976192
752,813,Shinnecock,2017-06-02,2017,NA,170,9,17.9,28.2,10.55,418.2810406,4,153,6.732356535,42.87995574,38,47,3.741657387,418.2810406,0.015967139,6.036153552,7,2.49936,16,1,14.8976192
753,814,Shinnecock,2017-06-02,2017,NA,171,6,18.2,28.4,10.44,511.1548554,3,153,5.136877291,41.65671515,41,43,1.154700538,511.1548554,0.009999391,6.236672588,5,1.92024,10,1,14.8976192
754,815,Shinnecock,2017-06-02,2017,NA,172,1,17.4,29.1,11.21,343.6538762,2,153,3.49867791,39.43844641,37,42,3.535533906,343.6538762,0.010129344,5.839634977,3,2.286,10,1,14.8976192
755,817,Shinnecock,2017-06-09,2017,NA,174,20,15.8,31.5,8.4,777.3580812,0,160,0,NA,NA,NA,NA,777.3580812,0,6.655901095,0,1.64592,0,0,15.01237101
756,820,Shinnecock,2017-06-09,2017,NA,177,9,16,31.5,7.8,336.6033733,6,160,10.48853438,35.97085744,28,53,11.92336642,336.6033733,0.030684305,5.818905303,10,2.19456,31,1,15.01237101
757,821,Shinnecock,2017-06-09,2017,NA,178,6,16.5,31.4,9.8,403.779198,3,160,5.05518325,42.41647123,36,47,5.859465277,403.779198,0.012441949,6.000868189,5,2.5908,12,1,15.01237101
758,822,Shinnecock,2017-06-09,2017,NA,179,33,15.5,31.9,7.6,201.8843298,31,160,51.08767964,42.13013243,27,66,10.98689346,201.8843298,0.225583939,5.307694909,51,2.52984,226,1,15.01237101
759,823,Shinnecock,2017-06-09,2017,NA,180,1,17.2,30.7,10.1,237.5626025,0,160,0,NA,NA,NA,NA,237.5626025,0,5.470431178,0,2.49936,0,0,15.01237101
760,824,Shinnecock,2017-06-09,2017,NA,181,27,16.2,31.4,8.39,336.5920407,7,160,12.33248401,35.0462049,25,53,11.83819484,336.5920407,0.035984002,5.818871635,12,2.40792,36,1,15.01237101
761,825,Shinnecock,2017-06-09,2017,NA,182,25,16.4,31.4,8.5,474.0446035,13,160,23.71024096,32.00885546,24,54,8.975750808,474.0446035,0.048806258,6.161301418,24,2.34696,49,1,15.01237101
762,826,Shinnecock,2017-06-14,2017,NA,183,21,14.6,33.1,9.2,237.5692251,72,165,132.225271,30.63856249,25,50,4.937639283,237.5692251,0.44248838,5.470459055,132,2.40792,442,1,15.06574269
763,827,Shinnecock,2017-06-14,2017,NA,184,17,19.1,32.2,8,237.5683973,6,165,7.780584708,52.53564892,33,126,37.96972478,237.5683973,0.032226043,5.470455571,8,1.40208,32,1,15.06574269
764,828,Shinnecock,2017-06-14,2017,NA,185,23,14.4,32.1,9.3,278.8652978,3,165,5.390387856,36.65390713,35,38,1.527525232,278.8652978,0.019145273,5.630728862,5,2.5908,19,1,15.06574269
765,829,Shinnecock,2017-06-14,2017,NA,186,11,20.7,30.9,8.7,278.8592869,0,165,0,NA,NA,NA,NA,278.8592869,0,5.630707306,0,1.43256,0,0,15.06574269
766,830,Shinnecock,2017-06-14,2017,NA,187,28S,17.4,32.9,7,343.6559156,5,165,9.005774302,32.24222111,26,55,12.21883792,343.6559156,0.0258683,5.839640912,9,2.77368,26,1,15.06574269
767,831,Shinnecock,2017-06-14,2017,NA,188,27,16.1,33.3,8,333.1537531,11,165,20.4766472,30.98031145,24,38,4.548726095,333.1537531,0.059648196,5.808604104,20,2.68224,60,1,15.06574269
768,832,Shinnecock,2017-06-14,2017,NA,189,28N,16.6,32.8,8.2,452.1349448,5,165,8.173774865,42.25783307,29,60,13.06522101,452.1349448,0.017916708,6.113980686,8,2.80416,18,1,15.06574269
769,833,Shinnecock,2017-06-14,2017,NA,190,30,16.3,33.1,8.6,222.1021351,2,165,3.768227979,29.49874395,29,30,0.707106781,222.1021351,0.016823876,5.403137344,4,2.65176,17,1,15.06574269
770,834,Shinnecock,2017-06-14,2017,NA,191,5,18.4,32.7,8.4,343.6587197,1,165,1.834357323,34,34,34,NA,343.6587197,0.005323534,5.839649071,2,0.82296,5,1,15.06574269
771,835,Shinnecock,2017-06-14,2017,NA,192,33,16.1,33,8.4,373.3853697,22,165,33.3391274,46.70660969,22,72,16.39956973,373.3853697,0.085524996,5.922611049,33,2.5908,86,1,15.06574269
772,836,Shinnecock,2017-06-22,2017,NA,193,1,21.5,30.2,7.4,222.1029077,7,173,11.54228757,42.53409939,34,59,10.60996836,222.1029077,0.050662882,5.403140823,12,1.09728,51,1,15.09864687
773,837,Shinnecock,2017-06-22,2017,NA,194,34,17.4,33,7.7,222.1029077,42,173,67.13646902,44.25217229,32,70,13.54523115,222.1029077,0.264113816,5.403140823,67,1.92024,264,1,15.09864687
774,838,Shinnecock,2017-06-22,2017,NA,195,33,15.6,32.9,8.2,343.6541311,34,173,50.55263531,49.61468109,31,81,15.16413467,343.6541311,0.137239841,5.839635719,51,2.01168,137,1,15.09864687
775,839,Shinnecock,2017-06-22,2017,NA,196,30,15.7,32.7,8,333.1541587,58,173,89.28275777,47.0085697,23,82,15.44861514,333.1541587,0.237434804,5.808605322,89,1.95072,237,1,15.09864687
776,840,Shinnecock,2017-06-22,2017,NA,197,27,15.3,32.8,7.9,343.6554058,22,173,33.27445287,41.12872362,30,74,13.51762981,343.6554058,0.092419691,5.839639428,33,1.70688,92,1,15.09864687
777,841,Shinnecock,2017-06-22,2017,NA,198,10,15.1,32.9,8.8,475.1309999,8,173,14.24978135,36.75454121,28,46,5.707138387,475.1309999,0.029550325,6.163590555,14,1.70688,30,1,15.09864687
778,842,Shinnecock,2017-06-22,2017,NA,199,22,14.9,32.9,8.7,343.6577,31,173,49.21022144,45.19852705,32,77,13.78568683,343.6577,0.133827374,5.839646104,49,1.61544,134,1,15.09864687
779,843,Shinnecock,2017-06-22,2017,NA,200,21,20.3,30.9,7.8,343.6582099,22,173,36.93082565,41.71606513,31,70,9.193918562,343.6582099,0.102072559,5.839647587,37,1.55448,102,1,15.09864687
780,844,Shinnecock,2017-06-22,2017,NA,201,20,21.3,30.6,7.7,373.4039606,1,173,1.706267717,42,42,42,NA,373.4039606,0.004559087,5.922660838,2,1.6764,5,1,15.09864687
781,845,Shinnecock,2017-06-22,2017,NA,202,19,22,30.9,9.5,111.0510965,11,173,18.62015273,40.9100304,32,60,8.844104354,111.0510965,0.155011971,4.709990424,19,1.18872,155,1,15.09864687
782,846,Shinnecock,2017-06-28,2017,NA,203,12,19.4,31.8,7.7,333.1537531,5,179,6.841444394,57.80705859,46,81,13.24009063,333.1537531,0.020327388,5.808604104,7,1.46304,20,1,15.08013172
783,847,Shinnecock,2017-06-28,2017,NA,204,7,21.9,30.6,8.2,278.8532757,16,179,25.55442152,45.66760504,35,61,9.082721692,278.8532757,0.087682162,5.63068575,26,0.9144,88,1,15.08013172
784,848,Shinnecock,2017-06-28,2017,NA,205,6,21.8,30.3,7.9,237.5642582,6,179,9.29648979,47.97777867,38,60,9.402127419,237.5642582,0.038386257,5.470438148,9,1.2192,38,1,15.08013172
785,849,Shinnecock,2017-06-28,2017,NA,206,3,21.5,30.6,9.3,343.6538762,20,179,26.96471664,58.24756448,46,78,9.789898123,343.6538762,0.075538505,5.839634977,27,1.64592,76,1,15.08013172
786,850,Shinnecock,2017-06-28,2017,NA,207,1,22.6,30.1,7.9,333.1543905,2,179,2.898832678,53.03508053,46,62,11.3137085,333.1543905,0.008663532,5.808606018,3,1.18872,9,1,15.08013172
787,851,Shinnecock,2017-06-28,2017,NA,208,34,18.8,31.8,8.1,343.6536213,18,179,22.72550533,63.92422734,43,86,14.07879321,343.6536213,0.064034427,5.839634235,23,2.95656,64,1,15.08013172
788,852,Shinnecock,2017-06-28,2017,NA,209,25,18.1,32.1,8.2,452.1352659,9,179,12.99336851,53.2653987,39,80,15.15567367,452.1352659,0.028332605,6.113981396,13,2.80416,28,1,15.08013172
789,853,Shinnecock,2017-06-28,2017,NA,210,22,19.3,31.7,9,343.6577,3,179,3.289051352,44.94866982,43,47,2.828427125,343.6577,0.00952521,5.839646104,3,2.56032,10,1,15.08013172
790,854,Shinnecock,2017-06-28,2017,NA,211,16,17.5,32.1,8.7,418.2968196,3,179,4.455790602,51.41908506,46,66,11.54700538,418.2968196,0.010595887,6.036191275,4,2.5908,11,1,15.08013172
791,855,Shinnecock,2017-06-28,2017,NA,212,24,17.4,32.2,8.7,373.398493,4,179,6.089455588,49.01889055,36,75,16.70329309,373.398493,0.016176645,5.922646195,6,2.65176,16,1,15.08013172
792,856,Shinnecock,2017-07-05,2017,NA,213,31,19.8,32.2,7.4,418.2742778,8,186,11.70846401,52.61426934,43,80,13.33095217,418.2742778,0.027607688,6.036137384,12,1.9812,28,1,15.01264238
793,857,Shinnecock,2017-07-05,2017,NA,214,29,23.7,30.3,7.8,418.2787863,13,186,18.73289246,53.64918385,33,91,16.58080447,418.2787863,0.043811757,6.036148163,19,1.9812,44,1,15.01264238
794,858,Shinnecock,2017-07-05,2017,NA,215,8,20.5,32.1,9.4,475.1301721,8,186,13.02198761,45.37278217,39,52,4.688511796,475.1301721,0.027038347,6.163588813,13,1.76784,27,1,15.01264238
795,859,Shinnecock,2017-07-05,2017,NA,216,12,23,30.9,8.2,511.1675622,12,186,16.50854183,57.60979172,40,87,15.7391136,511.1675622,0.031785209,6.236697447,17,1.6764,32,1,15.01264238
796,860,Shinnecock,2017-07-05,2017,NA,217,24,21.6,31.8,9.9,418.2945655,2,186,2.600522401,63.44154899,49,85,25.45584412,418.2945655,0.006197719,6.036185887,3,1.79832,6,1,15.01264238
797,861,Shinnecock,2017-07-05,2017,NA,218,22,22.8,31.1,7.5,373.4028671,3,186,3.8923806,62.13667088,38,87,26.08320021,373.4028671,0.010370122,5.92265791,4,1.88976,10,1,15.01264238
798,862,Shinnecock,2017-07-05,2017,NA,219,20,23.5,30.6,7.7,373.4028671,2,186,2.572699647,63.37636274,51,81,21.21320344,373.4028671,0.00686625,5.92265791,3,1.85928,7,1,15.01264238
799,863,Shinnecock,2017-07-05,2017,NA,220,14,23.8,30.5,8.1,418.2900573,4,186,5.444448872,57.60250798,52,64,5.887840578,418.2900573,0.012931986,6.036175109,5,0.97536,13,1,15.01264238
800,864,Shinnecock,2017-07-05,2017,NA,221,11,24.3,30.5,9,278.8592869,2,186,2.435307427,66.24140167,59,75,11.3137085,278.8592869,0.008695192,5.630707306,2,1.00584,9,1,15.01264238
801,865,Shinnecock,2017-07-05,2017,NA,222,9,24.5,30.3,9,278.8547785,2,186,2.780889692,55.90002549,47,68,14.8492424,278.8547785,0.00992314,5.630691139,3,0.88392,10,1,15.01264238
802,866,Shinnecock,2017-07-13,2017,NA,223,2,25.8,29.8,7.5,444.2058927,1,194,1.792410193,37,37,37,NA,444.2058927,0.00402697,6.096288177,2,2.65176,4,1,14.87871932
803,867,Shinnecock,2017-07-13,2017,NA,224,34,25.1,30.4,7.5,343.6533663,20,194,29.82413738,51.4217648,35,88,10.69382508,343.6533663,0.083224278,5.839633493,30,3.01752,83,1,14.87871932
804,868,Shinnecock,2017-07-13,2017,NA,225,33,25.1,30.4,7.8,444.2057382,10,194,14.62243925,51.7848345,33,74,12.0577315,444.2057382,0.032387969,6.096287829,15,2.86512,32,1,14.87871932
805,869,Shinnecock,2017-07-13,2017,NA,226,29,24.1,30.8,7.8,511.1566707,3,194,4.584135456,49.50508172,44,61,9.291573243,511.1566707,0.008928186,6.236676139,5,2.7432,9,1,14.87871932
806,870,Shinnecock,2017-07-13,2017,NA,227,27,24.1,30.9,8.1,475.1293443,2,194,2.879267545,52.94031951,43,67,16.97056275,475.1293443,0.006041678,6.163587071,3,2.7432,6,1,14.87871932
807,871,Shinnecock,2017-07-13,2017,NA,228,8,24.1,30.9,8,373.3908379,0,194,0,NA,NA,NA,NA,373.3908379,0,5.922625694,0,2.1336,0,0,14.87871932
808,872,Shinnecock,2017-07-13,2017,NA,229,14,22.2,31.5,7.9,418.2923114,2,194,2.775393693,56.40167274,54,59,3.535533906,418.2923114,0.006613143,6.036180498,3,2.25552,7,1,14.87871932
809,873,Shinnecock,2017-07-13,2017,NA,230,20,21.8,31.5,7.2,452.1363897,2,194,2.809634194,55.1644055,47,66,13.43502884,452.1363897,0.006194902,6.113983881,3,2.4384,6,1,14.87871932
810,874,Shinnecock,2017-07-13,2017,NA,231,21,22.2,31.5,7.6,475.1384501,3,194,4.674724075,47.15430929,36,59,11.59022577,475.1384501,0.009790572,6.163606235,5,2.40792,10,1,14.87871932
811,875,Shinnecock,2017-07-13,2017,NA,232,18,21.4,31.6,7.4,612.4137625,7,194,8.338781125,68.08030017,54,80,8.687703406,612.4137625,0.013524385,6.417408137,8,2.40792,14,1,14.87871932
812,876,Shinnecock,2017-07-19,2017,NA,233,30,22.7,31.5,7.2,373.3908379,29,200,40.84143992,54.71247703,35,67,8.451105387,373.3908379,0.10380118,5.922625694,41,1.79832,104,1,14.7424153
813,877,Shinnecock,2017-07-19,2017,NA,234,29,22.6,31.7,6.8,452.1346237,22,200,27.80006991,64.22176935,37,97,14.72408575,452.1346237,0.059670064,6.113979975,28,1.8288,60,1,14.7424153
814,878,Shinnecock,2017-07-19,2017,NA,235,28S,23.9,31,7.3,511.165747,27,200,33.63610037,65.01476382,37,96,14.65189621,511.165747,0.06372825,6.236693896,34,1.92024,64,1,14.7424153
815,879,Shinnecock,2017-07-19,2017,NA,236,10,23.5,31.3,8.2,373.3952123,23,200,33.4983267,52.37099646,33,70,9.514706736,373.3952123,0.085914167,5.922637409,33,1.79832,86,1,14.7424153
816,880,Shinnecock,2017-07-19,2017,NA,237,24,22.9,31.5,6.9,781.9173912,1,200,1.239338748,64,64,64,NA,781.9173912,0.001583745,6.661749097,1,1.85928,2,1,14.7424153
817,881,Shinnecock,2017-07-19,2017,NA,238,16,23,31.6,8,343.6574451,9,200,12.22730326,59.61541111,33,109,25.35251467,343.6574451,0.034961576,5.839645362,12,1.8288,35,1,14.7424153
818,882,Shinnecock,2017-07-19,2017,NA,239,18,22.8,31.7,8.1,373.4028671,7,200,8.81235794,63.47751913,55,80,8.29515062,373.4028671,0.023325957,5.92265791,9,2.10312,23,1,14.7424153
819,883,Shinnecock,2017-07-19,2017,NA,240,14,23.2,31.5,8.5,511.1675622,3,200,4.285641946,54.48366042,50,58,4.163331999,511.1675622,0.008349075,6.236697447,4,1.0668,8,1,14.7424153
820,884,Shinnecock,2017-07-19,2017,NA,241,7,24.9,31.4,10.4,343.6551508,0,200,0,NA,NA,NA,NA,343.6551508,0,5.839638686,0,0.762,0,0,14.7424153
821,885,Shinnecock,2017-07-19,2017,NA,242,1,25.5,30.9,9.6,452.1333392,1,200,1.353959245,58,58,58,NA,452.1333392,0.002990127,6.113977135,1,1.34112,3,1,14.7424153
822,886,Shinnecock,2017-07-27,2017,NA,243,11,21.7,31.5,8.4,474.0481712,1,208,1.120442198,73,73,73,NA,474.0481712,0.002360773,6.161308944,1,1.55448,2,1,14.51949575
823,887,Shinnecock,2017-07-27,2017,NA,244,9,22,31.4,8.4,373.3930251,0,208,0,NA,NA,NA,NA,373.3930251,0,5.922631552,0,1.70688,0,0,14.51949575
824,888,Shinnecock,2017-07-27,2017,NA,245,8,21.7,31.5,8.3,475.1318277,0,208,0,NA,NA,NA,NA,475.1318277,0,6.163592298,0,2.80416,0,0,14.51949575
825,889,Shinnecock,2017-07-27,2017,NA,246,6,22.8,30.7,9.3,373.3897443,1,208,1.274595083,62,62,62,NA,373.3897443,0.003407765,5.922622765,1,1.34112,3,1,14.51949575
826,890,Shinnecock,2017-07-27,2017,NA,247,5,22.9,30.6,9,373.387557,0,208,0,NA,NA,NA,NA,373.387557,0,5.922616907,0,1.46304,0,0,14.51949575
827,891,Shinnecock,2017-07-27,2017,NA,248,30,21.4,31.7,7.9,373.387557,8,208,11.01119961,55.78729757,26,93,20.46556341,373.387557,0.029063535,5.922616907,11,2.80416,29,1,14.51949575
828,892,Shinnecock,2017-07-27,2017,NA,249,31,22.2,31,7.9,475.1260329,0,208,0,NA,NA,NA,NA,475.1260329,0,6.163580101,0,2.80416,0,0,14.51949575
829,893,Shinnecock,2017-07-27,2017,NA,250,28N,21.2,31.8,7.9,373.3897443,6,208,7.225499301,66.36590097,62,71,3.619392214,373.3897443,0.019166241,5.922622765,7,2.7432,19,1,14.51949575
830,894,Shinnecock,2017-07-27,2017,NA,251,10,21.3,31.8,8,336.6005402,0,208,0,NA,NA,NA,NA,336.6005402,0,5.818896887,0,2.62128,0,0,14.51949575
831,895,Shinnecock,2017-07-27,2017,NA,252,25,21,31.9,7.4,452.1352659,0,208,0,NA,NA,NA,NA,452.1352659,0,6.113981396,0,2.62128,0,0,14.51949575
832,896,Shinnecock,2017-08-02,2017,NA,253,20,21.5,32.2,7.3,475.1384501,1,214,1.192534974,67,67,67,NA,475.1384501,0.002506724,6.163606235,1,1.85928,3,1,14.32623513
833,897,Shinnecock,2017-08-02,2017,NA,254,23,22.5,31.8,7.9,475.1359668,0,214,0,NA,NA,NA,NA,475.1359668,0,6.163601009,0,1.92024,0,0,14.32623513
834,898,Shinnecock,2017-08-02,2017,NA,255,24,23.1,31.5,8.6,418.2923114,0,214,0,NA,NA,NA,NA,418.2923114,0,6.036180498,0,1.9812,0,0,14.32623513
835,899,Shinnecock,2017-08-02,2017,NA,256,28N,23.8,30.8,8.3,373.3897443,0,214,0,NA,NA,NA,NA,373.3897443,0,5.922622765,0,2.1336,0,0,14.32623513
836,900,Shinnecock,2017-08-02,2017,NA,257,30,23.1,31.5,7.4,373.387557,0,214,0,NA,NA,NA,NA,373.387557,0,5.922616907,0,2.16408,0,0,14.32623513
837,901,Shinnecock,2017-08-02,2017,NA,258,32,23,31.7,9,444.2056609,0,214,0,NA,NA,NA,NA,444.2056609,0,6.096287655,0,2.07264,0,0,14.32623513
838,902,Shinnecock,2017-08-02,2017,NA,259,2,23.2,31.4,9.8,444.2058154,0,214,0,NA,NA,NA,NA,444.2058154,0,6.096288003,0,2.16408,0,0,14.32623513
839,903,Shinnecock,2017-08-02,2017,NA,260,3,24.6,30.6,9.7,343.6538762,0,214,0,NA,NA,NA,NA,343.6538762,0,5.839634977,0,0.9144,0,0,14.32623513
840,904,Shinnecock,2017-08-02,2017,NA,261,9,24.1,30.8,10.7,373.3941187,0,214,0,NA,NA,NA,NA,373.3941187,0,5.92263448,0,0.85344,0,0,14.32623513
841,905,Shinnecock,2017-08-02,2017,NA,262,19,23.7,31.9,9.3,373.4039606,1,214,1.222917267,65,65,65,NA,373.4039606,0.0032697,5.922660838,1,0.82296,3,1,14.32623513
842,906,Shinnecock,2017-08-08,2017,NA,263,1,22,30.5,6.9,222.1029077,3,220,3.863798668,63.47484407,51,86,18.17507451,222.1029077,0.017246849,5.403140823,4,0.73152,17,1,14.11466084
843,907,Shinnecock,2017-08-08,2017,NA,264,5,22.1,30.7,6.8,343.6543861,2,220,2.280221906,72.11685396,66,79,9.192388155,343.6543861,0.006613302,5.839636461,2,0.82296,7,1,14.11466084
844,908,Shinnecock,2017-08-08,2017,NA,265,9,20.9,31.6,5.9,278.8562813,1,220,1.047197521,84,84,84,NA,278.8562813,0.003748297,5.630696528,1,0.94488,4,1,14.11466084
845,909,Shinnecock,2017-08-08,2017,NA,266,19,20.6,31.7,6.8,278.8713085,4,220,4.837390093,67.50285757,49,80,13.91641716,278.8713085,0.017197587,5.630750415,5,2.16408,17,1,14.11466084
846,910,Shinnecock,2017-08-08,2017,NA,267,17,21.1,31.3,7,343.6577,7,220,8.467032019,70.7758148,50,105,19.80620393,343.6577,0.024339361,5.839646104,8,0.94488,24,1,14.11466084
847,911,Shinnecock,2017-08-08,2017,NA,268,22,20.1,32,7,333.1534054,0,220,0,NA,NA,NA,NA,333.1534054,0,5.808603061,0,2.25552,0,0,14.11466084
848,912,Shinnecock,2017-08-08,2017,NA,269,23,19.7,32.3,7.1,343.6571902,0,220,0,NA,NA,NA,NA,343.6571902,0,5.83964462,0,2.19456,0,0,14.11466084
849,913,Shinnecock,2017-08-08,2017,NA,270,16,19.8,32.2,6.9,336.6175381,1,220,1.666511679,44,44,44,NA,336.6175381,0.004938542,5.818947384,2,2.1336,5,1,14.11466084
850,914,Shinnecock,2017-08-08,2017,NA,271,27,21.2,31.4,6.3,343.6554058,0,220,0,NA,NA,NA,NA,343.6554058,0,5.839639428,0,2.31648,0,0,14.11466084
851,915,Shinnecock,2017-08-08,2017,NA,272,34,20.8,31.6,6.4,237.5617747,0,220,0,NA,NA,NA,NA,237.5617747,0,5.470427693,0,2.286,0,0,14.11466084
852,916,Shinnecock,2017-08-16,2017,NA,273,24,22.6,32,7.1,373.3963059,0,228,0,NA,NA,NA,NA,373.3963059,0,5.922640338,0,1.92024,0,0,13.80980972
853,917,Shinnecock,2017-08-16,2017,NA,274,20,23.1,31.6,7.7,373.4039606,0,228,0,NA,NA,NA,NA,373.4039606,0,5.922660838,0,2.34696,0,0,13.80980972
854,918,Shinnecock,2017-08-16,2017,NA,275,25,22.7,32,7,237.5650861,0,228,0,NA,NA,NA,NA,237.5650861,0,5.470441633,0,2.16408,0,0,13.80980972
855,919,Shinnecock,2017-08-16,2017,NA,276,28,22.8,32,6.3,373.3897443,0,228,0,NA,NA,NA,NA,373.3897443,0,5.922622765,0,2.22504,0,0,13.80980972
856,920,Shinnecock,2017-08-16,2017,NA,277,27,22.8,32,6.7,343.6554058,0,228,0,NA,NA,NA,NA,343.6554058,0,5.839639428,0,2.22504,0,0,13.80980972
857,921,Shinnecock,2017-08-16,2017,NA,278,33,22.6,32.1,7.5,452.1336603,0,228,0,NA,NA,NA,NA,452.1336603,0,6.113977845,0,2.40792,0,0,13.80980972
858,922,Shinnecock,2017-08-16,2017,NA,279,32,22.9,32,6.4,452.1338209,0,228,0,NA,NA,NA,NA,452.1338209,0,6.1139782,0,2.19456,0,0,13.80980972
859,923,Shinnecock,2017-08-16,2017,NA,280,3,24.6,31.3,10.7,333.1542746,0,228,0,NA,NA,NA,NA,333.1542746,0,5.80860567,0,0.9144,0,0,13.80980972
860,924,Shinnecock,2017-08-16,2017,NA,281,5,24.2,31.5,10.5,373.3886507,0,228,0,NA,NA,NA,NA,373.3886507,0,5.922619836,0,0.88392,0,0,13.80980972
861,925,Shinnecock,2017-08-16,2017,NA,282,13,24.1,31.5,11.1,373.3973994,0,228,0,NA,NA,NA,NA,373.3973994,0,5.922643267,0,0.9144,0,0,13.80980972
862,926,Shinnecock,2017-08-24,2017,NA,283,1,22.6,31.4,8.3,333.1543905,1,236,1.375371023,57,57,57,NA,333.1543905,0.004119831,5.808606018,1,0.70104,4,1,13.48521785
863,927,Shinnecock,2017-08-24,2017,NA,284,3,22.3,21.2,8.8,333.1542746,1,236,1.192534974,67,67,67,NA,333.1542746,0.003573136,5.80860567,1,1.2192,4,1,13.48521785
864,928,Shinnecock,2017-08-24,2017,NA,285,33,21,22,8.1,373.3952123,0,236,0,NA,NA,NA,NA,373.3952123,0,5.922637409,0,2.92608,0,0,13.48521785
865,929,Shinnecock,2017-08-24,2017,NA,286,27,19.5,32.3,7.8,373.3919315,0,236,0,NA,NA,NA,NA,373.3919315,0,5.922628623,0,2.8956,0,0,13.48521785
866,930,Shinnecock,2017-08-24,2017,NA,287,12,20.3,32.1,7.8,373.3952123,0,236,0,NA,NA,NA,NA,373.3952123,0,5.922637409,0,2.56032,0,0,13.48521785
867,931,Shinnecock,2017-08-24,2017,NA,288,24,20.9,31.4,7.7,373.3973994,0,236,0,NA,NA,NA,NA,373.3973994,0,5.922643267,0,2.65176,0,0,13.48521785
868,932,Shinnecock,2017-08-24,2017,NA,289,16,19.5,32.3,7.2,278.8637951,0,236,0,NA,NA,NA,NA,278.8637951,0,5.630723473,0,2.52984,0,0,13.48521785
869,933,Shinnecock,2017-08-24,2017,NA,290,13,22.7,31.5,12.1,373.3973994,1,236,1.165412156,69,69,69,NA,373.3973994,0.003116244,5.922643267,1,1.3716,3,1,13.48521785
870,934,Shinnecock,2017-08-24,2017,NA,291,17,21.3,32,10.1,373.4006801,1,236,1.293386184,61,61,61,NA,373.4006801,0.003457817,5.922652052,1,1.2192,3,1,13.48521785
871,935,Shinnecock,2017-08-24,2017,NA,292,19,21.7,31.9,9.9,343.657955,0,236,0,NA,NA,NA,NA,343.657955,0,5.839646846,0,1.00584,0,0,13.48521785
872,936,Napeague,2016-05-19,2016,NA,1,36,13.1,27.1,10.04,122.8499623,0,140,0,NA,NA,NA,NA,122.8499623,0,4.810963792,0,2.04216,0,0,14.57538338
873,937,Napeague,2016-05-19,2016,NA,2,30,12.4,27.4,9.73,306.9611619,0,140,0,NA,NA,NA,NA,306.9611619,0,5.726721231,0,2.286,0,0,14.57538338
874,938,Napeague,2016-05-19,2016,NA,3,21,12.3,27.4,9.77,347.5114444,0,140,0,NA,NA,NA,NA,347.5114444,0,5.850797598,0,2.1336,0,0,14.57538338
875,939,Napeague,2016-05-19,2016,NA,4,23,13.1,27.4,8.77,261.5080504,0,140,0,NA,NA,NA,NA,261.5080504,0,5.566465068,0,2.92608,0,0,14.57538338
876,940,Napeague,2016-05-19,2016,NA,5,13,12.8,27.3,9.71,344.6428678,0,140,0,NA,NA,NA,NA,344.6428678,0,5.842508715,0,2.30124,0,0,14.57538338
877,941,Napeague,2016-05-19,2016,NA,6,6,14.1,27.3,8.45,324.5628438,0,140,0,NA,NA,NA,NA,324.5628438,0,5.782479181,0,1.31064,0,0,14.57538338
